property,,time_ambulance_called,time_ambulance_called,time_ambulance_arrival,time_ambulance_arrival,time_ambulance_leaves_scene,time_ambulance_leaves_scene,time_admitting_unit_arrival,time_admitting_unit_arrival,time_needle,time_needle,time_transfer_unit_arrival,time_transfer_unit_arrival,time_puncture,time_puncture,mRS shift,mRS shift,utility_shift,utility_shift,mRS 0-2,mRS 0-2,reference_admissions,reference_relative_frequency
subtype,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,,
lsoa,lsoa_code,,,,,,,,,,,,,,,,,,,,,,
Plymouth 018C,E01015111,30.0,,60.0,,80.0,,97.6,,127.6,,,,,,-0.5414833481997912,,0.09944733542126116,,0.6883367266385902,,0.666666667,9.42151875353307e-05
Plymouth 019A,E01015112,30.0,,60.0,,80.0,,95.5,,,,,,,,,,,,,,1.0,0.00014132278123233464
Plymouth 019B,E01015113,30.0,,60.0,,80.0,,94.4,,,,,,,,,,,,,,1.666666667,0.00023553796876766536
Plymouth 019D,E01015118,30.0,0.0,60.0,0.0,80.0,0.0,93.3,0.0,,,,,,,,,,,,,2.666666667,0.00037686075
Plymouth 019E,E01015122,30.0,0.0,60.0,0.0,80.0,0.0,94.40000000000002,0.0,,,,,,,,,,,,,2.666666667,0.00037686075
Plymouth 020A,E01015042,30.0,0.0,60.0,0.0,80.0,0.0,94.4,0.0,124.4,,,,,,-0.5485051373724896,,0.10065822127345925,,0.6896497842700364,,1.333333333,0.0001884303749293386
Plymouth 020D,E01015168,30.0,0.0,60.0,0.0,80.0,0.0,93.3,0.0,123.3,0.0,,,123.3,,-0.7727770761888035,0.31375787396072874,0.14753097175631077,0.0657003990707589,0.5806472669472937,0.15479016815025587,2.0,0.0002826455624646693
Plymouth 020E,E01015171,30.0,0.0,60.0,0.0,80.0,0.0,93.3,0.0,123.3,0.0,,,123.3,0.0,-0.8467305162982387,0.25618223132808743,0.1630167043261761,0.0536441512068618,0.5441628744272765,0.12638564305591168,2.0,0.0002826455624646693
Plymouth 021B,E01015056,30.0,0.0,60.0,0.0,80.0,0.0,94.4,0.0,,,,,,,,,,,,,2.666666667,0.00037686075
Plymouth 021C,E01015057,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,0.0,,,125.5,0.0,-0.8400925910370374,0.25461160676223576,0.1618317592578369,0.05333802272312567,0.5428727177347586,0.1267220731536961,2.666666667,0.00037686075
Plymouth 021D,E01015059,30.0,,60.0,,80.0,,94.4,,,,,,,,,,,,,,1.666666667,0.00023553796876766536
Plymouth 021E,E01015060,30.0,0.0,60.0,0.0,80.0,0.0,94.4,0.0,124.4,,,,,,-0.5485051373724896,,0.10065822127345925,,0.6896497842700364,,1.666666667,0.00023553796876766536
Plymouth 021F,E01015176,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,0.0,,,,,-0.5460924316310776,0.0,0.10024231570335895,0.0,0.6891987638298663,0.0,3.0,0.00042396834369700395
Plymouth 022A,E01015108,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,,,,,,,,,,,,,1.666666667,0.00023553796876766536
Plymouth 022C,E01015115,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,0.0,,,126.5,0.0,-0.7198052195577193,0.24087071381653424,0.13672138991116467,0.05046917769669508,0.6008871180339626,0.12036383281478089,3.666666667,0.0005181835312323347
Plymouth 022D,E01015116,30.0,0.0,60.0,0.0,80.0,0.0,97.6,0.0,127.6,,,,,,-0.5414833481997912,,0.09944733542126116,,0.6883367266385902,,1.666666667,0.00023553796876766536
Plymouth 023A,E01015031,30.0,0.0,60.0,0.0,80.0,0.0,93.3,0.0,123.3,,,,,,-0.5509167558604982,,0.1010737740467148,,0.6901004445073456,,1.666666667,0.00023553796876766536
Plymouth 023B,E01015032,30.0,0.0,60.0,0.0,80.0,0.0,92.2,0.0,122.2,0.0,,,,,-0.5533272842351653,0.0,0.1014889737674679,0.0,0.6905507439745506,0.0,2.0,0.0002826455624646693
Plymouth 023C,E01015049,30.0,0.0,60.0,0.0,80.0,0.0,93.3,0.0,123.3,0.0,,,,,-0.5509167558604982,0.0,0.1010737740467148,0.0,0.6901004445073456,0.0,1.333333333,0.0001884303749293386
Plymouth 023D,E01015050,30.0,0.0,60.0,0.0,80.0,0.0,93.3,0.0,123.3,,,,,,-0.5509167558604982,,0.1010737740467148,,0.6901004445073456,,2.666666667,0.00037686075
Plymouth 024A,E01015169,30.0,0.0,60.0,0.0,80.0,0.0,94.4,0.0,124.4,0.0,,,,,-0.5485051373724896,0.0,0.10065822127345925,0.0,0.6896497842700364,0.0,4.666666667,0.0006595063124646694
Plymouth 024C,E01015173,30.0,0.0,60.0,0.0,80.0,0.0,94.4,0.0,,,,,,,,,,,,,2.0,0.0002826455624646693
Plymouth 024D,E01015174,30.0,0.0,60.0,0.0,80.0,0.0,93.3,0.0,123.3,,,,,,-0.5509167558604982,,0.1010737740467148,,0.6901004445073456,,1.666666667,0.00023553796876766536
Plymouth 025A,E01015061,30.0,,60.0,,80.0,,93.3,,,,,,,,,,,,,,1.333333333,0.0001884303749293386
Plymouth 025B,E01015062,30.0,0.0,60.0,0.0,80.0,0.0,93.3,0.0,,,,,,,,,,,,,2.0,0.0002826455624646693
Plymouth 025E,E01015178,30.0,0.0,60.0,0.0,80.0,0.0,94.4,0.0,124.4,,,,124.4,,-0.9908640469396288,,0.19330729853768008,,0.4704518267017865,,1.333333333,0.0001884303749293386
Plymouth 026B,E01015045,30.0,0.0,60.0,0.0,80.0,0.0,94.40000000000002,0.0,124.4,0.0,,,124.4,,-0.7696845921560592,0.3127949846732108,0.14698275990556967,0.06551279080420694,0.5800508054859115,0.15499636221875063,1.333333333,0.0001884303749293386
Plymouth 026C,E01015046,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,0.0,,,125.5,0.0,-0.9870926707400174,0.0,0.1926264810350759,0.0,0.4697096946872047,0.0,4.0,0.0005652911249293386
Plymouth 026D,E01015047,30.0,,60.0,,80.0,,95.5,,,,,,,,,,,,,,2.333333333,0.0003297531561616733
Plymouth 026E,E01015048,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,0.0,,,,,-0.5460924316310776,0.0,0.10024231570335895,0.0,0.6891987638298663,0.0,0.666666667,9.42151875353307e-05
Plymouth 027B,E01015054,30.0,0.0,60.0,0.0,80.0,0.0,94.4,0.0,124.4,0.0,,,124.4,,-0.7696845921560592,0.3127949846732108,0.14698275990556967,0.06551279080420694,0.5800508054859115,0.15499636221875063,1.0,0.00014132278123233464
Plymouth 027C,E01015152,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,,,,,,-0.5460924316310776,,0.10024231570335895,,0.6891987638298663,,1.666666667,0.00023553796876766536
Plymouth 027E,E01015156,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,0.0,,,125.5,,-0.7665925511855475,0.3118342595788202,0.14643439836921743,0.06532546978031621,0.5794542292585355,0.15520220918709904,4.333333333,0.0006123987186263426
Plymouth 027F,E01032657,30.0,,60.0,,80.0,,94.4,,124.4,,,,124.4,,-0.9908640469396288,,0.19330729853768008,,0.4704518267017865,,0.666666667,9.42151875353307e-05
Plymouth 027G,E01032658,30.0,,60.0,,80.0,,94.4,,124.4,,,,,,-0.5485051373724896,,0.10065822127345925,,0.6896497842700364,,1.333333333,0.0001884303749293386
Plymouth 028A,E01015052,30.0,0.0,60.0,0.0,80.0,0.0,93.3,0.0,123.3,0.0,,,,,-0.5509167558604982,0.0,0.1010737740467148,0.0,0.6901004445073456,0.0,4.666666667,0.0006595063124646694
Plymouth 028B,E01015179,30.0,,60.0,,80.0,,94.4,,,,,,,,,,,,,,1.0,0.00014132278123233464
Plymouth 028C,E01015180,30.0,,60.0,,80.0,,95.5,,125.5,,,,,,-0.5460924316310776,,0.10024231570335895,,0.6891987638298663,,2.0,0.0002826455624646693
Plymouth 028D,E01015181,30.0,0.0,60.0,0.0,80.0,0.0,94.4,0.0,124.4,0.0,,,124.4,0.0,-0.7696845921560592,0.2553960355170171,0.14698275990556967,0.05349096969866833,0.5800508054859115,0.12655399980784526,3.0,0.00042396834369700395
Plymouth 028E,E01015182,30.0,0.0,60.0,0.0,80.0,0.0,94.4,0.0,124.4,0.0,,,,,-0.5485051373724896,0.0,0.10065822127345925,0.0,0.6896497842700364,0.0,2.333333333,0.0003297531561616733
Plymouth 029A,E01015151,30.0,0.0,60.0,0.0,80.0,0.0,94.4,0.0,124.4,0.0,,,,,-0.5485051373724896,0.0,0.10065822127345925,0.0,0.6896497842700364,0.0,2.333333333,0.0003297531561616733
Plymouth 029B,E01015153,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,,,,,,-0.5460924316310776,,0.10024231570335895,,0.6891987638298663,,2.333333333,0.0003297531561616733
Plymouth 029C,E01015155,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,0.0,,,125.5,,-0.7665925511855475,0.3118342595788202,0.14643439836921743,0.06532546978031621,0.5794542292585355,0.15520220918709904,4.0,0.0005652911249293386
Plymouth 029D,E01015157,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,0.0,,,125.5,0.0,-0.8400925910370374,0.25461160676223576,0.1618317592578369,0.05333802272312567,0.5428727177347586,0.1267220731536961,4.0,0.0005652911249293386
Plymouth 029E,E01015158,30.0,,60.0,,80.0,,95.5,,125.5,,,,,,-0.5460924316310776,,0.10024231570335895,,0.6891987638298663,,3.333333333,0.00047107593739400795
Plymouth 030A,E01015126,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,,,129.8,,-0.6818900811018794,0.25156221747818935,0.12906396647750903,0.052742408427716075,0.6138914752156769,0.12737633855427002,4.666666667,0.0006595063124646694
Plymouth 030C,E01015131,30.0,0.0,60.0,0.0,80.0,0.0,101.9,0.0,131.9,0.0,,,,,-0.5320334525982371,0.0,0.09781551714720549,0.0,0.6865675299923039,0.0,4.0,0.0005652911249293386
Plymouth 030D,E01015132,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,,,,,,-0.5390674957331283,,0.09903040499309557,,0.6878846615841877,,3.666666667,0.0005181835312323347
Plymouth 030E,E01015133,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,0.0,,,,,-0.5344524278283935,0.0,0.09823347024709594,0.0,0.6870206347775829,0.0,4.666666667,0.0006595063124646694
Plymouth 031A,E01015135,30.0,0.0,60.0,0.0,80.0,0.0,97.59999999999998,0.0,127.6,0.0,,,127.6,0.0,-0.979898280542554,0.0,0.19132689412085507,0.0,0.4682932718462513,0.0,3.333333333,0.00047107593739400795
Plymouth 031B,E01015136,30.0,0.0,60.0,0.0,80.0,0.0,97.6,0.0,127.6,0.0,,,127.6,,-0.7606908143711726,0.31000617163300903,0.14538711477105812,0.0649686590089103,0.5783149992424208,0.1555942190393784,4.0,0.0005652911249293386
Plymouth 031C,E01015137,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,0.0,,,,,-0.5390674957331283,0.0,0.09903040499309557,0.0,0.6878846615841877,0.0,2.666666667,0.00037686075
Plymouth 031E,E01015139,30.0,,60.0,,80.0,,99.8,,,,,,,,,,,,,,1.666666667,0.00023553796876766536
Plymouth 031F,E01015141,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,,,129.8,,-0.6455802026071364,0.2178592709684577,0.12145125555164628,0.04567626555517659,0.6322766660538511,0.11031114502904507,3.333333333,0.00047107593739400795
Plymouth 032A,E01015128,30.0,,60.0,,80.0,,100.8,,,,,,,,,,,,,,3.666666667,0.0005181835312323347
Plymouth 032D,E01015134,30.0,0.0,60.0,0.0,80.0,0.0,97.6,0.0,127.59999999999998,0.0,,,127.6,0.0,-0.833759969761633,0.2531189792048457,0.16070037455432376,0.05304668794823457,0.5416410901103643,0.12704214785777215,3.666666667,0.0005181835312323347
Plymouth 032E,E01015140,30.0,,60.0,,80.0,,99.8,,129.8,,,,,,-0.5366505671229076,,0.09861312277405798,,0.6874322385683737,,2.333333333,0.0003297531561616733
Sedgemoor 001A,E01029085,30.0,0.0,60.0,0.0,80.0,0.0,122.3,0.0,152.3,0.0,,,152.3,0.0,-0.6914105756295554,0.2360539698151728,0.13303109408040129,0.0496868205241243,0.5648891989297273,0.13072521815548976,7.666666667,0.0010834746561616732
Sedgemoor 001B,E01029126,30.0,0.0,60.0,0.0,80.0,0.0,123.4,0.0,153.4,,,,153.4,,-0.8921205573369564,,0.1753823343875513,,0.4509401033455743,,2.0,0.0002826455624646693
Sedgemoor 001C,E01029127,30.0,0.0,60.0,0.0,80.0,0.0,122.3,0.0,152.3,0.0,,,,,-0.48698184110545073,0.0,0.0900010452732316,0.0,0.6781005587676442,0.0,5.333333333,0.0007537214998586772
Sedgemoor 001D,E01029128,30.0,0.0,60.0,0.0,80.0,0.0,119.1,0.0,,,,,,,,,,,,,1.666666667,0.00023553796876766536
Sedgemoor 001E,E01029129,30.0,0.0,60.0,0.0,80.0,0.0,123.4,0.0,153.4,0.0,,,,,-0.4845424924314452,0.0,0.08957627910778976,0.0,0.6776405995528504,0.0,2.333333333,0.0003297531561616733
Sedgemoor 002C,E01029089,30.0,0.0,60.0,0.0,80.0,0.0,126.6,0.0,156.6,0.0,,,156.6,,-0.6120652017528315,0.23317691605872673,0.11669515991044856,0.04911494965259397,0.6004654539966174,0.13135029252625285,3.0,0.00042396834369700395
Sedgemoor 002D,E01029113,30.0,0.0,60.0,0.0,80.0,0.0,128.8,0.0,158.8,0.0,,,158.8,0.0,-0.8738964125436235,0.0,0.1720515500885405,0.0,0.4473216788984528,0.0,5.333333333,0.0007537214998586772
Sedgemoor 002E,E01029115,30.0,0.0,60.0,0.0,80.0,0.0,127.7,0.0,157.7,,,,157.7,,-0.8776044666573588,,0.17272982861865133,,0.4480583256898204,,2.333333333,0.0003297531561616733
Sedgemoor 002F,E01029140,30.0,0.0,60.0,0.0,80.0,0.0,124.5,0.0,154.5,0.0,,,154.5,,-0.563362497718029,0.18170370779098305,0.10626165975771902,0.03826022461880002,0.6317847534371921,0.10150751902623759,6.333333333,0.0008950442810910118
Sedgemoor 002G,E01032633,30.0,0.0,60.0,0.0,80.0,0.0,128.8,0.0,158.8,0.0,,,158.8,0.0,-0.8738964125436235,0.0,0.1720515500885405,0.0,0.4473216788984528,0.0,4.666666667,0.0006595063124646694
Sedgemoor 003A,E01029086,30.0,0.0,60.0,0.0,80.0,0.0,123.40000000000002,0.0,153.4,0.0,,,,,-0.4845424924314452,0.0,0.08957627910778976,0.0,0.6776405995528504,0.0,2.666666667,0.00037686075
Sedgemoor 003C,E01029148,30.0,0.0,60.0,0.0,80.0,0.0,129.8,0.0,159.8,0.0,,,159.8,,-0.6704286205849651,0.2829823526120952,0.12926654693363446,0.05963524292614409,0.5608049320182271,0.1614363410587851,3.333333333,0.00047107593739400795
Sedgemoor 003D,E01029149,30.0,0.0,60.0,0.0,80.0,0.0,128.8,0.0,158.8,0.0,,,158.8,,-0.6063340331557829,0.2317158176468798,0.11567455206930227,0.04882391247376529,0.599358983329311,0.13166816796003164,2.0,0.0002826455624646693
Sedgemoor 004A,E01029114,30.0,0.0,60.0,0.0,80.0,0.0,127.7,0.0,157.7,0.0,,,157.7,,-0.6091995869300382,0.23244544434356654,0.1161849523017834,0.048969299344256687,0.5999122946093275,0.13150939474978576,6.333333333,0.0008950442810910118
Sedgemoor 004B,E01029116,30.0,0.0,60.0,0.0,80.0,0.0,126.6,0.0,156.6,0.0,,,156.6,0.0,-0.8813147122634568,0.0,0.17340821871676865,0.0,0.4487952005002811,0.0,4.666666667,0.0006595063124646694
Sedgemoor 004C,E01029117,30.0,0.0,60.0,0.0,80.0,0.0,126.6,0.0,156.6,0.0,,,156.6,0.0,-0.6120652017528315,0.20855977403643014,0.11669515991044856,0.04392974645387192,0.6004654539966174,0.11748327318127356,8.666666667,0.0012247974373940079
Sedgemoor 004D,E01029119,30.0,0.0,60.0,0.0,80.0,0.0,127.7,0.0,157.7,0.0,,,157.7,0.0,-0.7050584725469384,0.21520266447383585,0.13637955098637908,0.04533676160469166,0.5456787342809322,0.12175404096827454,7.333333333,0.0010363670623233464
Sedgemoor 004E,E01029120,30.0,,60.0,,80.0,,126.6,,156.6,,,,,,-0.4774404464975188,,0.08833863050728852,,0.6763005807447856,,1.333333333,0.0001884303749293386
Sedgemoor 005A,E01029118,30.0,,60.0,,80.0,,125.5,,,,,,,,,,,,,,1.333333333,0.0001884303749293386
Sedgemoor 005B,E01029131,30.0,0.0,60.0,0.0,80.0,0.0,126.6,0.0,156.6,0.0,,,156.6,,-0.6793775793804878,0.28558223206983263,0.13087342461202858,0.06015328269567057,0.5625478906225334,0.1608705971273132,3.333333333,0.00047107593739400795
Sedgemoor 005C,E01029132,30.0,0.0,60.0,0.0,80.0,0.0,126.6,0.0,156.6,0.0,,,156.6,,-0.6120652017528315,0.23317691605872676,0.11669515991044856,0.04911494965259396,0.6004654539966174,0.13135029252625283,2.333333333,0.0003297531561616733
Sedgemoor 005D,E01029133,30.0,0.0,60.0,0.0,80.0,0.0,126.6,0.0,156.6,0.0,,,156.6,,-0.5784090129390034,0.201937132882969,0.10960602755965855,0.042534794104740065,0.6194242356836595,0.11375269012225225,6.333333333,0.0008950442810910118
Sedgemoor 005E,E01029134,30.0,0.0,60.0,0.0,80.0,0.0,125.5,0.0,155.5,0.0,,,155.5,0.0,-0.6824549411728987,0.23391023077071785,0.13142556020704602,0.049260862495335546,0.5631469200466421,0.1311908627461152,6.666666667,0.0009421518749293386
Sedgemoor 006A,E01029135,30.0,0.0,60.0,0.0,80.0,0.0,130.9,0.0,160.9,0.0,,,,,-0.4678836667235644,0.0,0.08667094385199925,0.0,0.6744953691599396,0.0,2.0,0.0002826455624646693
Sedgemoor 006B,E01029136,30.0,0.0,60.0,0.0,80.0,0.0,129.8,0.0,159.8,0.0,,,159.8,0.0,-0.7704779908290327,0.20009874048813525,0.15035078926902623,0.04216848467078358,0.5037285662719214,0.11415273149261126,6.333333333,0.0008950442810910118
Sedgemoor 006C,E01029145,30.0,0.0,60.0,0.0,80.0,0.0,128.8,0.0,158.8,0.0,,,158.8,,-0.6732246280027431,0.2837927592833247,0.12976880157411183,0.059796836403515866,0.5613496572215965,0.16125991343457508,4.333333333,0.0006123987186263426
Sedgemoor 006D,E01029152,30.0,0.0,60.0,0.0,80.0,0.0,132.0,0.0,162.0,0.0,,,162.0,,-0.5449735380171129,0.1778503203350176,0.10301059075227963,0.03749239599847499,0.6282621943391515,0.10234603993587564,6.0,0.0008479366873940079
Sedgemoor 007A,E01029121,30.0,0.0,60.0,0.0,80.0,0.0,141.6,0.0,171.6,0.0,,,,,-0.4440370817232475,0.0,0.0824983465810245,0.0,0.6699808684773978,0.0,3.666666667,0.0005181835312323347
Sedgemoor 007B,E01029122,30.0,0.0,60.0,0.0,80.0,0.0,138.4,0.0,168.4,0.0,,,,,-0.4511785124186929,0.0,0.08374962131267505,0.0,0.6713343350441917,0.0,4.666666667,0.0006595063124646694
Sedgemoor 007C,E01029123,30.0,0.0,60.0,0.0,80.0,0.0,138.4,0.0,168.4,0.0,,,168.4,,-0.5487911679002471,0.19522531096310836,0.10434647633356957,0.04119371004178904,0.6137264809548633,0.11521570817865692,3.0,0.00042396834369700395
Sedgemoor 007D,E01029124,30.0,0.0,60.0,0.0,80.0,0.0,144.9,0.0,174.9,0.0,,,174.9,,-0.5005329685641073,0.15644670011085682,0.09469377829203325,0.03304075671715019,0.6299131147764921,0.09471940543177328,5.666666667,0.000800829093697004
Sedgemoor 007E,E01029125,30.0,0.0,60.0,0.0,80.0,0.0,144.9,0.0,174.9,0.0,,,174.9,,-0.5324675174985922,0.19160729360690987,0.10143819451473775,0.0404664973362269,0.6105785971058546,0.11600710602382493,1.333333333,0.0001884303749293386
Sedgemoor 008B,E01029096,30.0,0.0,60.0,0.0,80.0,0.0,130.9,0.0,,,,,,,,,,,,,0.666666667,9.42151875353307e-05
Sedgemoor 008C,E01029106,30.0,0.0,60.0,0.0,80.0,0.0,133.1,0.0,163.1,,,,163.1,,-0.8594224330865545,,0.16940120280743615,,0.4444443071748112,,2.666666667,0.00037686075
Sedgemoor 008D,E01029107,30.0,0.0,60.0,0.0,80.0,0.0,134.1,0.0,164.1,,,,,,-0.4607617527191552,,0.0854264631431253,,0.6731485822047355,,5.666666667,0.000800829093697004
Sedgemoor 008E,E01029109,30.0,0.0,60.0,0.0,80.0,0.0,132.0,0.0,,,,,,,,,,,,,5.0,0.0007066139061616733
Sedgemoor 009B,E01029095,30.0,0.0,60.0,0.0,80.0,0.0,132.0,0.0,162.0,0.0,,,162.0,,-0.6642791598438766,0.2812060474246081,0.12816125457985897,0.05928068314608189,0.5596063835817936,0.16182329784796018,4.0,0.0005652911249293386
Sedgemoor 009C,E01029110,30.0,0.0,60.0,0.0,80.0,0.0,133.1,0.0,163.1,0.0,,,163.1,,-0.5951329796484505,0.22888138062970265,0.113677517995395,0.04825812663970473,0.5971946098686148,0.1322856425685965,2.666666667,0.00037686075
Sedgemoor 009D,E01029111,30.0,,60.0,,80.0,,135.2,,,,,,,,,,,,,,2.0,0.0002826455624646693
Sedgemoor 009E,E01029112,30.0,0.0,60.0,0.0,80.0,0.0,134.1,0.0,164.1,0.0,,,164.1,0.0,-0.6301758195162855,0.21129646481829892,0.1211515945014608,0.04455706721346181,0.5748459086973577,0.12260497482283579,6.0,0.0008479366873940079
Sedgemoor 010A,E01029090,30.0,0.0,60.0,0.0,80.0,0.0,132.0,0.0,162.0,0.0,,,162.0,0.0,-0.8631218628884829,0.0,0.17007902762582455,0.0,0.4451800323195305,0.0,3.666666667,0.0005181835312323347
Sedgemoor 010B,E01029091,30.0,,60.0,,80.0,,132.0,,162.0,,,,162.0,,-0.8631218628884829,,0.17007902762582455,,0.4451800323195305,,1.666666667,0.00023553796876766536
Sedgemoor 010C,E01029092,30.0,,60.0,,80.0,,133.1,,163.1,,,,,,-0.4629882529293985,,0.08581567558937442,,0.6735697612155166,,1.0,0.00014132278123233464
Sedgemoor 010D,E01029108,30.0,0.0,60.0,0.0,80.0,0.0,134.1,0.0,164.1,0.0,,,,,-0.4607617527191552,0.0,0.0854264631431253,0.0,0.6731485822047355,0.0,6.0,0.0008479366873940079
Sedgemoor 011A,E01029102,30.0,0.0,60.0,0.0,80.0,0.0,134.1,0.0,,,,,,,,,,,,,2.666666667,0.00037686075
Sedgemoor 011B,E01029103,30.0,0.0,60.0,0.0,80.0,0.0,138.4,0.0,168.4,0.0,,,168.4,,-0.5813287197274318,0.225426771674358,0.11121209467386774,0.04756639916309258,0.5945238629250871,0.13303964026364187,5.0,0.0007066139061616733
Sedgemoor 011C,E01029104,30.0,0.0,60.0,0.0,80.0,0.0,135.2,0.0,165.2,0.0,,,165.2,,-0.5896631244957011,0.22750741271075528,0.11270117126266116,0.04798329675024626,0.5961367816790394,0.13258533861294294,3.333333333,0.00047107593739400795
Sedgemoor 011E,E01032631,30.0,0.0,60.0,0.0,80.0,0.0,133.1,0.0,163.1,0.0,,,163.1,0.0,-0.7272777063675026,0.22888138062970265,0.14153936040141557,0.04825812663970473,0.520819458521713,0.1322856425685965,2.333333333,0.0003297531561616733
Sedgemoor 011F,E01032632,30.0,0.0,60.0,0.0,80.0,0.0,133.1,0.0,163.1,0.0,,,163.1,0.0,-0.7272777063675026,0.22888138062970262,0.14153936040141557,0.04825812663970473,0.520819458521713,0.13228564256859648,3.333333333,0.00047107593739400795
Sedgemoor 011G,E01032634,30.0,,60.0,,80.0,,135.2,,165.2,,,,,,-0.4583116585245113,,0.08499800196730078,,0.6726849626178197,,4.0,0.0005652911249293386
Sedgemoor 012A,E01029130,30.0,0.0,60.0,0.0,80.0,0.0,137.4,0.0,167.4,0.0,,,167.4,0.0,-0.7144577615436374,0.22607528045814482,0.13921514875361685,0.047696433350446016,0.5182993415099173,0.13289798115837326,4.666666667,0.0006595063124646694
Sedgemoor 012C,E01029138,30.0,,60.0,,80.0,,138.4,,168.4,,,,,,-0.4511785124186929,,0.08374962131267505,,0.6713343350441917,,1.666666667,0.00023553796876766536
Sedgemoor 012D,E01029139,30.0,0.0,60.0,0.0,80.0,0.0,142.7,0.0,172.69999999999996,0.0,,,172.7,,-0.5701306656377819,0.22265574232974653,0.10920868730868949,0.0470098222839167,0.5923546782776848,0.13364553110475988,3.333333333,0.00047107593739400795
Sedgemoor 012E,E01029150,30.0,0.0,60.0,0.0,80.0,0.0,137.4,0.0,167.4,0.0,,,167.4,,-0.6491954495288224,0.276884540289528,0.12544637443648432,0.05841596212962951,0.5566636841081896,0.1627661208420137,1.666666667,0.00023553796876766536
Sedgemoor 012F,E01029151,30.0,0.0,60.0,0.0,80.0,0.0,134.1,0.0,164.1,,,,,,-0.4607617527191552,,0.0854264631431253,,0.6731485822047355,,3.333333333,0.00047107593739400795
Sedgemoor 013B,E01029098,30.0,,60.0,,80.0,,133.1,,163.1,,,,163.1,,-0.8594224330865545,,0.16940120280743615,,0.4444443071748112,,2.333333333,0.0003297531561616733
Sedgemoor 013C,E01029099,30.0,,60.0,,80.0,,136.3,,166.3,,,,,,-0.4558605779209224,,0.08456919798662266,,0.6722210056299275,,4.666666667,0.0006595063124646694
Sedgemoor 013D,E01029100,30.0,0.0,60.0,0.0,80.0,0.0,134.1,0.0,164.1,,,,,,-0.4607617527191552,,0.0854264631431253,,0.6731485822047355,,1.333333333,0.0001884303749293386
Sedgemoor 013E,E01029105,30.0,0.0,60.0,0.0,80.0,0.0,135.2,0.0,165.2,,,,,,-0.4583116585245113,,0.08499800196730078,,0.6726849626178197,,4.333333333,0.0006123987186263426
Sedgemoor 014A,E01029101,30.0,,60.0,,80.0,,135.2,,165.2,,,,,,-0.4583116585245113,,0.08499800196730078,,0.6726849626178197,,1.0,0.00014132278123233464
Sedgemoor 014C,E01029142,30.0,0.0,60.0,0.0,80.0,0.0,134.1,0.0,164.1,0.0,,,164.1,,-0.5925282491169233,0.22822626649627573,0.1132126764218307,0.048127133148662744,0.5966909472545527,0.1324285083602705,2.0,0.0002826455624646693
Sedgemoor 014D,E01029143,30.0,,60.0,,80.0,,135.2,,165.2,,,,,,-0.4583116585245113,,0.08499800196730078,,0.6726849626178197,,3.333333333,0.00047107593739400795
Sedgemoor 014E,E01029144,30.0,0.0,60.0,0.0,80.0,0.0,141.6,0.0,171.6,0.0,,,171.6,,-0.5729951321295834,0.22336189534880208,0.10972145322720855,0.04715180385105675,0.5929097809873678,0.1334910393273181,3.333333333,0.00047107593739400795
Sedgemoor 014F,E01032629,30.0,,60.0,,80.0,,134.1,,,,,,,,,,,,,,2.666666667,0.00037686075
Sedgemoor 014G,E01032630,30.0,0.0,60.0,0.0,80.0,0.0,134.1,0.0,164.1,0.0,,,164.1,,-0.5925282491169233,0.22822626649627573,0.1132126764218307,0.048127133148662744,0.5966909472545527,0.13242850836027048,2.0,0.0002826455624646693
South Gloucestershire 001A,E01014985,30.0,,60.0,,80.0,,106.2,,,,,,,,,,,,,,1.333333333,0.0001884303749293386
South Gloucestershire 001B,E01014986,30.0,0.0,60.0,0.0,80.0,0.0,105.1,0.0,135.1,,,,,,-0.5249903715802715,,0.09659765855945968,,0.6852473833807909,,2.666666667,0.00037686075
